,뉴스제목,주가변동
2234,美연준 2020년 금리동결 시사…코스피 '2130' 돌파·코스닥 1%↑ '눈앞',1
2235,5거래일 기준 누적하락률 상위 종목(코스닥),1
2236,업황 바닥 찍었나…반등하는 MLCC株,1
2237,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
2238,5거래일 기준 누적하락률 상위 종목(코스피),1
2239,증시요약(4) - 특징 종목(코스피),1
2240,[실전재테크]고배당 은행주 투자적기…중장기 최선호는 KB·하나,1
2241,[마켓인]'배민' 5조 빅딜에도 큰 재미 못 본 국내 VC,1
2242,외국인·기관 팔아치우는 코스닥…그래도 `인싸템`은 있다,1
2243,16일 장 마감 후 주요 종목 뉴스,1
2244,오전장 특징주★(코스피),1
2245,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
2246,[1216 개장체크] KOSPI의 디커플링이 시작될까?,1
2247,오전장 특징주★(코스닥),1
2248,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
2249,전일대비 거래량 급증 종목(코스닥),1
2250,[증시일정] 나노메딕스·흥아해운 보통주 추가상장,1
2251,오전장 기술적 분석 특징주 B(코스닥),1
2252,"지금현재 단, 100만원으로 ‘이종목’잡으세요",1
2253,증시요약(5) - 특징 종목(코스닥),1
2254,증시요약(4) - 특징 종목(코스피),1
2255,"[특징주] 건설株, 초고강도 주택 안정화방안 발표에 하락세",1
2256,[코스피 마감]끝날때까진 끝난게 아닌 무역분쟁…약보합,1
2257,[목멱칼럼]내년 증시 녹록지 않다,1
2258,코스닥 상승률 상위 50종목,1
2259,오전장 기술적 분석 특징주 B(코스피),1
2260,"[마켓인]세아베스틸, 등급전망 `부정적` 하향…`A+` 유지",1
2261,"[특징주]LG유플러스 품에 안기는 CJ헬로, 7% 상승",1
2262,5거래일 기준 누적하락률 상위 종목(코스피),1
2263,오전장 기술적 분석 특징주 A(코스닥),1
2264,[1216 개장체크] KOSPI의 디커플링이 시작될까?,1
2265,신라젠 대응법 + 제2 신라젠 발굴!! 1000% 급등 예상!!,1
2266,증시요약(8) - 기술적 분석 특징주 B(코스피),1
2267,코스피 하락률 상위 50종목,1
2268,52주 신고가 종목,1
2269,오후장 기술적 분석 특징주 A(코스피),1
2270,증시요약(7) - 기술적 분석 특징주 A(코스피),1
2271,[1216 마감체크] ‘산타랠리’는 현실이 될까?,1
2272,"[특징주]S&K폴리텍, 소·부·장 집중 육성에 100% 자회사 상장차액 '대박' 기대",1
2273,코스닥 하락률 상위 50종목,1
2274,오전장★섹터동향,1
2275,장중 주요 종목 공시,1
2276,오후장 기술적 분석 특징주 A(코스닥),1
2277,"폐기물 처리업체, 주가 상승세 이어져",1
2278,증권플러스 X NH투자증권 럭키박스 이벤트!,1
2279,코스닥 하락률 상위 50종목,1
2280,믿었던 미래 바이오株 배신했고…새로운 미래 5G株 떴다,1
2281,`바이코리아` 인줄 알았는데…외국인은 반도체 `몰빵`,1
2282,‘반도체 투톱’ 다시 쓸어 담는 外人,1
2283,[재송]17일 장 마감 후 주요 종목 뉴스,1
2284,13월의 월급 받자…연말 크라우드펀딩·벤처 투자 주목,1
2285,[특징주]이낙연 총리 향후 정치행보 '주목'…관련주↑,1
2286,18일 장 마감 후 주요 종목 뉴스,1
2287,"""악재 걷히는 한국증시, 비중 확대를""",1
2288,오전장 기술적 분석 특징주 A(코스닥),1
2289,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
2290,오전장 특징주★(코스닥),1
2291,증시요약(7) - 기술적 분석 특징주 A(코스피),1
2292,오후장 기술적 분석 특징주 A(코스닥),1
2293,"[김종효의 시장통]코스피 못난이 시리즈 3탄 : 롯데케미칼, 이익 개선 확인부터!",1
2294,"[특징주]남선알미늄 등, '정치인 이낙연' 띄워준 文대통령 '강세'",1
2295,"[특징주]녹십자웰빙, 노화촉진 물질 4배 억제 SCI급 학술지 게재 공모가 회복",1
2296,"로보로보(215100)+5.83%, 링크제니시스 +3.74%, 줌인터넷 +2.29%, 휴림로봇 +2.49%, 유진로봇 +2.20%",1
2297,[1218 마감체크] 1월까지는 기대해볼까?,1
2298,증시요약(5) - 특징 종목(코스닥),1
2299,▶ 삼성도 눈독들인 핵심반도체 3000% 날라갈 종목 공개!,1
2300,[예비테마]오늘 아침 주식투자자들이 많이 검색한 단어는?,1
2301,"[뉴욕증시] 5일 연속 상승, 최고치 또 갈아치웠다",1
2302,떠오르는 '마이크로 LED'…관련주 '들썩',1
2303,[e공시 눈에 띄네]코스닥-17일,1
2304,"크리스탈, 화일약품 주식 288만주 취득…새 최대주주로",1
2305,"코스피, 기관 팔자에 약보합 마감…2020선 탈환 실패",1
2306,장마감 후 주요 종목 공시,1
2307,증시요약(3) - 특징 섹터,1
2308,[증시일정] 루미마이크로·유바이오로직스 등 주주총회,1
2309,[1218 마감체크] 1월까지는 기대해볼까?,1
2310,전일대비 거래량 급증 종목(코스닥),1
2311,증권플러스 X NH투자증권 럭키박스 이벤트!,1
2312,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
2313,코스피 하락률 상위 50종목,1
2314,[유럽증시] 브렉시트 우려에 사상 최고치서 후퇴,1
2315,오전장 기술적 분석 특징주 B(코스닥),1
2316,오전장 기술적 분석 특징주 A(코스닥),1
2317,오전장 기술적 분석 특징주 B(코스닥),1
2318,오전장 기술적 분석 특징주 A(코스피),1
2319,[e공시 눈에 띄네]코스피-17일,1
2320,바이오株 잇단 주식배당…주주 달래고 재원도 확보 '일석이조',1
2321,"2020년 코스피 2400 치솟아도…""시장이긴 유일무기, 퀄리티투자 계속뜬다""",1
2322,12월 '인버스' 담은 개인…코스피 2200선 올라도 우울,1
2323,"IT·배당株, 연말 ‘산타랠리’ 이끈다",1
2324,"""코스피 2300 뚫는다"" CS, 韓증시 장밋빛전망",1
2325,[1219 마감체크] ‘트럼프’보다 ‘마이크론’이 더 중요해,1
2326,미·중 관계에 햇볕 드니 '콩 심은 데서 돈나네',1
2327,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
2328,"[굿모닝 증시]""美금융환경 신흥국에 우호적…탄핵이슈는 증시 악영향 적을듯""",1
2329,[코스피 마감]차익매물 나오며 강보합 마감…반도체 투톱 '신고가',1
2330,[재송]18일 장 마감 후 주요 종목 뉴스,1
2331,[코스닥 마감]외국인 반도체·통신장비株 매도에 이틀째 하락,1
2332,코스피 2190선 유지…코스닥은 하락세,1
2333,"""韓증시, 아시아 `톱픽`..반도체는 이익사이클 랠리 초반""",1
2334,‘미우나 고우나’ 바이오…내년 실적개선에 대어 등장 기대,1
2335,오전장 기술적 분석 특징주 B(코스닥),1
2336,오전장 특징주★(코스닥),1
2337,전일대비 거래량 급증 종목(코스피),1
2338,증시요약(8) - 기술적 분석 특징주 B(코스피),1
2339,"[뉴욕증시] 최고치 랠리 부담에 혼조, 나스닥 신고점",1
2340,오전장 기술적 분석 특징주 B(코스닥),1
2341,"휴맥스홀딩스, 자회사 (주)휴맥스(이)가 TRUELITE TRACE INC. (미국) 주식 취득 결정",1
2342,뉴욕증시 상승 질주에 월가 '블랙 스완' 헤지 봇물,1
2343,증권플러스 X NH투자증권 럭키박스 이벤트!,1
2344,[e공시 눈에 띄네]코스닥-18일,1
2345,19일 장 마감 후 주요 종목 뉴스,1
2346,증시요약(5) - 특징 종목(코스닥),1
2347,전일대비 거래량 급증 종목(코스닥),1
2348,증시요약(7) - 기술적 분석 특징주 A(코스피),1
2349,52주 신고가 종목,1
2350,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
2351,오전장 기술적 분석 특징주 A(코스닥),1
2352,손실은 가라! 수익 종목 전격 공개!,1
2353,[1219개장] 마이크론 효과 확산 여부,1
2354,장중 주요 종목 공시,1
2355,본업도 부실한데… 신사업 효과 못보는 코스닥 상장사들,1
2356,코스피 하락률 상위 50종목,1
2357,"[증시일정] 신한알파리츠, 자산관리위탁계약서 변경 승인 주총 등",1
2358,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
2359,"[특징주]두산重, 재무구조 개선 기대로 `강세`",1
2360,▶5G 이 기업! 美 법인 2000억 투자 완료!,1
2361,[특징주]비보존 임상 실패에 관련株 동반 '급락',1
2362,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
2363,보유 예수금 적어도 좋습니다. 이 종목 꼭! 사세요. 급등합니다.,1
2364,[코스닥 마감]1%대 하락…비보존 악재에 바이오株 '털썩',1
2365,52주 신고가 종목,1
2366,"코스닥, 시총 상위 바이오株 약세에 1%대 하락",1
2367,전일대비 거래량 급증 종목(코스피),1
2368,바닥 다진 항공·조선…자동차 GOGO!,1
2369,[표]코스닥 기관/외국인 매매동향 (12/24 3시30분),1
2370,오후장 특징주★(코스닥),1
2371,"[오전] 연말·배당락 앞두고 약보합...코스피, 2200선 등락",1
2372,[뉴욕증시] 산타 랠리 '후끈' 나스닥 8일째 최고치,1
2373,이번 주 핵심 종목 LIST 공개!,1
2374,[예비테마]오늘 아침 주식투자자들이 많이 검색한 단어는?,1
2375,[e공시 눈에 띄네]코스닥-23일,1
2376,[코스닥 공시] 휴메딕스 / 씨아이에스 / 아이쓰리시스템 등,1
2377,"뉴욕증시, 中 관세 인하에 `산타랠리`…다우 0.34%↑",1
2378,증시요약(5) - 특징 종목(코스닥),1
2379,"코스닥, 약세 출발…비보존 임상 실패에 바이오株 투심 위축",1
2380,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
2381,"[증시일정] 메탈라이프 신규상장, CJ헬로 주총 등",1
2382,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
2383,오전장★섹터동향,1
2384,"美증시, 어닝보다 빠르게 올라도 '거품 우려는 없다'",1
2385,비보존 임상 실패 쇼크에 텔콘RF제약 등 관련株 급락,1
2386,증시요약(7) - 기술적 분석 특징주 A(코스피),1
2387,장마감 후 주요 종목 공시,1
2388,오후장 기술적 분석 특징주 A(코스닥),1
2389,에스모 방향 나왔네요. 대응 방향 확인하세요,1
2390,[코스피 마감]시총 상위주 일제 하락…2200선 하회,1
2391,[좀비기업 늘어난다]이자도 못 버는 '벼랑끝 기업' 4년 최고,1
2392,오전장 특징주★(코스닥),1
2393,[유가증권시장 공시] 한국항공우주 / 기아자동차 / 우진아이엔에스 등,1
2394,"현우산업, 주식등의 대량보유자 소유주식수 변동",1
2395,배당수익률 상위 종목,1
2396,전일대비 거래량 급증 종목(코스닥),1
2397,[특징주] 자동차 금형제조사 화신테크 상한가…거래량 1039%↑,1
2398,"에쓰오일(S-OIL), 서울 코엑스 등 '구도일패밀리 트리' 설치...""연말연시 이색 추억 선물""",1
2399,장중 주요 종목 공시,1
2400,[특징주]갤럭시폴드 중국서 완판 소식에 부품株 강세,1
2401,"27일 배당락 D-day…""코스피 2% 이상 하락 예상""",1
2402,"[1226 마감체크] ""1월 효과""를 기다리며",1
2403,`올해 마지막 찬스` 배당기산일 맞아 고배당주 담아볼까,1
2404,[특징주]시진핑 주석 방한소식에 화장품株 강세,1
2405,오후장 특징주★(코스닥),1
2406,[특징주]테스나 CIS·RF 중복 수혜 전망에 강세,1
2407,[코스닥 마감]기관·외국인 쌍끌이 매수에 650선 회복,1
2408,[마감] 배당락일 앞두고 기관·외국인 '사자'…코스피·코스닥 동반 상승,1
2409,'웃어도 웃는게 아닌' 성장성 특례 새내기주,1
2410,52주 신고가 종목,1
2411,"[특징주] 아모레G3우(전환), 상장 첫날 강세…'경영승계 목적 부각'",1
2412,"[굿모닝 증시]26일, 배당주 막차타기 매수 기대…2200 하회한 지수 끌어올릴까",1
2413,"""배당락일에 코스피 2.09% 떨어져도 사실상 보합""",1
2414,"배당막차, 오늘이라도 늦지 않았다…""초단기 배당주 투자 가능""",1
2415,▶5G 이 기업! 美 법인 2000억 투자 완료!,1
2416,증시요약(7) - 기술적 분석 특징주 A(코스피),1
2417,"[특징주] 이트론, 이팜바이오투자조합 최대주주로 화신테크 유상증자 참여",1
2418,[MK라씨로] 황교안株 `화신테크` 대주주 변경에 76% 급등,1
2419,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
2420,"코스닥 외국인 순매수,도 상위20종목",1
2421,셀리버리 아직도 대응 못 하셨나요? 대응법 + 추가 재료!!,1
2422,증시요약(5) - 특징 종목(코스닥),1
2423,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
2424,장마감 후 주요 종목 공시,1
2425,오후장★섹터동향,1
2426,'이 종목' 지금이 사야 할 때!,1
2427,오후장 기술적 분석 특징주 A(코스닥),1
2428,전일대비 거래량 급증 종목(코스닥),1
2429,"[특징주] 아모레G3우(전환), 상장 첫날 강세…'경영승계 목적 부각'",1
2430,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
2431,오후장 기술적 분석 특징주 A(코스피),1
2432,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
2433,오후장 특징주★(코스피),1
2434,오전장 특징주★(코스닥),1
2435,"박현주 글로벌 비전, 韓日경색도 넘었다",1
2436,"[클릭 e종목] ""정상화된 제약·바이오…R&D 기업 위주 저점매수 적기""",1
2437,오전장★섹터동향,1
2438,전일대비 거래량 급증 종목(코스피),1
2439,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
2440,연초부터 들썩이는 정치테마주,1
2441,오후장 특징주★(코스닥),1
2442,[0102 마감체크] 외국인의 선택이 종목 수익률을 결정한다!,1
2443,2일 장 마감 후 주요 종목 뉴스,1
2444,[굿모닝 증시]“주도주 상승탄력 둔화될 것… 낙폭 과대주 관심 가져야”,1
2445,오전장 특징주★(코스닥),1
2446,"2010년대 한·미 증시, '파괴적 혁신' 이뤄낸 기업만 날았다",1
2447,"2020년 첫 상한가 잡고 갑니다. 외인, 기관 들에 매수종목 공개!",1
2448,[특징주]이낙연 총선 맞춰 사퇴…테마주 중앙에너비스 급등,1
2449,[e공시 눈에 띄네]코스닥-31일,1
2450,[0102 마감체크] 외국인의 선택이 종목 수익률을 결정한다!,1
2451,해외 직구 주식 1위는 아마존…상위 절반은 ETF,1
2452,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
2453,오전장 특징주★(코스피),1
2454,52주 신고가 종목,1
2455,[0102 개장체크] 시작이 반이다!,1
2456,장마감 후 주요 종목 공시,1
2457,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
2458,"""뉴욕증시 호황 놀라운 일…트럼프發 불확실성, 악재로 돌아올 것""",1
2459,전일대비 거래량 급증 종목(코스닥),1
2460,"외국계 순매수,도 상위종목(코스피) 수량기준",1
2461,전일대비 거래량 급증 종목(코스피),1
2462,"코스피, 새해 첫날 1% 하락 2170선 마감… 코스닥 강보합",1
2463,1억원 이상 매도체결 상위 20 종목(코스닥),1
2464,오후장 기술적 분석 특징주 B(코스닥),1
2465,[코스닥 마감]개인 1800억 순매수…첫 거래일 670선까지 올라,1
2466,"[특징주]위지윅스튜디오, 무상증자 권리락 효과로 20% '급등'",1
2467,[MK라씨로] 안철수 정계복귀에 안랩·써니전자 20% 이상↑,1
2468,"새해, 젬백스 방향 놓치시면 안됩니다. 대응 방향 확인",1
2469,오후장★섹터동향,1
2470,오전장 기술적 분석 특징주 A(코스피),1
2471,증시요약(5) - 특징 종목(코스닥),1
2472,코스닥 하락률 상위 50종목,1
2473,오후장 기술적 분석 특징주 A(코스피),1
2474,뉴욕증시 마감시황,1
2475,1억원 이상 매수체결 상위 20 종목(코스닥),1
2476,증시요약(7) - 기술적 분석 특징주 A(코스피),1
