뉴스제목,주가변동
"코스닥 외국인 순매수,도 상위20종목",1
오후장 특징주★(코스닥),1
[빡쎈뉴스] GTX착공·3기신도시 호재에 루원시티 '들썩',1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
국민연금 기금위에 상근 전문위원 둔다,1
오후장 기술적 분석 특징주 B(코스닥),1
"외국계 순매수,도 상위종목(코스닥) 금액기준",1
오전장 기술적 분석 특징주 B(코스닥),1
"코스닥 기관 순매수,도 상위20종목",1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
"CJ제일제당, 바닥은 어디?…CJ도 울상",1
증시요약(3) - 특징 섹터,1
1억원 이상 매수체결 상위 20 종목(코스닥),1
"10월 11일 코스피, 16.46p 오른 2044.61 마감(0.81%↑)",1
"코스닥, 미중 무역협상 기대감에 상승 출발",1
52주 신고가 종목,1
[실전재테크]신혼부부 돈 관리는 이렇게…,1
[코스피 마감]미·중 '미니딜'에 1%대 상승마감…외국인·기관 '사자',1
[특징주]조국 장관 전격 사퇴에 정치인 테마주 '요동',1
14일 장 마감 후 주요 종목 뉴스,1
[코스닥 마감]사흘만에 1%대 상승..시총상위株 강세,1
[재송]10일 장 마감 후 주요 종목 뉴스,1
영화 '조커'로 살펴본 정신질환 감정실금,1
"[특징주]녹십자웰빙, 상장 첫날 '상승'…""세계 최초 개발 천연 암악액질 기술수출 기대""",1
오전장★섹터동향,1
[증시일정] 엔에스 무상증자 등,1
[굿모닝 증시]“미·중 무역협상 스몰딜 성사… 국내기업 실적과 외국인 수급 주목해야”,1
"코스닥, 미·중 무역합의에 1%대 상승..시총 상위 바이오株 강세",1
오후장★섹터동향,1
"""생태학자, 미래의 꿈 지키고 싶었어요""",1
장마감 후 주요 종목 공시,1
오전장 특징주★(코스피),1
"[fn 오후시황]코스피, 개인 매도에도 2070선 상승세",1
"코스피, 기관·외인 순매수에 1% 이상 오르며 2060선 회복… 코스닥 640선 마감",1
증시요약(5) - 특징 종목(코스닥),1
조국 장관 전격 사퇴 소식에 증시도 요동…테마별 엇갈린 '희비',1
"[특징주]에스엠, 슈퍼엠 '빌보드200' 1위…""BTS 이어 2번째""",1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
"[특징주]에스엠, 슈퍼엠 '빌보드 200' 1위 소식에 급등",1
코스닥 하락률 상위 50종목,1
"넷마블의 웅진코웨이 인수에 주가는 ""넷마블↓, 웅진코웨이↑""",1
"[실전재테크]사랑의 맹세 전에…신혼부부, 자산관리 계획부터",1
"[특징주]웅진코웨이·넷마블, 코웨이 인수 소식에 나란히↑",1
오전장 특징주★(코스닥),1
오전장 기술적 분석 특징주 B(코스닥),1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
증시요약(4) - 특징 종목(코스피),1
오전장 기술적 분석 특징주 A(코스닥),1
국내는 좁다…블루오션 동남아로 눈돌리는 국내제약사들,1
"코스닥 기관 순매수,도 상위20종목",1
52주 신고가 종목,1
코스닥 하락률 상위 50종목,1
5거래일 기준 누적상승률 상위 종목(코스피),1
증시요약(8) - 기술적 분석 특징주 B(코스피),1
[코스닥 공시] 디에스케이 / 버추얼텍 / 에이에프더블류,1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
"韓주식, 기관 매수에 상승마감…'라임리스트' 기업 디에이테크 '上'",1
15일 장 마감 후 주요 종목뉴스,1
[코스피 마감]미·중 무역분쟁 불확실성에 강보합,1
[코스닥 마감]외국인·기관 매수에 이틀째 강세,1
"[특징주]나노브릭, 세계 최초 개발한 자기색가변소재 로레알과 화장품 신시장 개척",1
"잘나가던 증권株, 하반기 실적은 '글쎄'",1
[재송]14일 장 마감 후 주요 종목 뉴스,1
[뉴욕증시] 미중 스몰딜 ‘샴페인 이르다’ 일보 후퇴,1
"더존비즈온, 이커머스 사업 본격화",1
"[특징주]필룩스, 면역항암제 주입시 폐·간 암세포 찾아 파괴…임상 2상후 출시",1
"[공시+]오상·오상헬스케어, 핸드소프트 경영권 인수",1
오전장 특징주★(코스닥),1
"[굿모닝 증시]밖은 英브렉시트·美中갈등…안은 ""정부 의존도↑·기업↓""",1
52주 신고가 종목,1
하반기 새내기株 성적표 ‘우수’,1
[증시 일정] 바른전자 무상감자 등,1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
"코스피, 미·중 무역협상 불확실성에 보합권 출발",1
오후장 특징주★(코스닥),1
오후장 기술적 분석 특징주 B(코스피),1
"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
증시요약(7) - 기술적 분석 특징주 A(코스피),1
"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
"삼성전자, 40년만에 딜로이트안진으로 감사인 교체",1
증시요약(3) - 특징 섹터,1
"[특징주]나노메딕스, 그래핀 2차전지 소재 개발 소식에 강세",1
"[클릭 e종목]""이노메트리, 하반기 실적 성장 기대""",1
"[1015 개장체크] 쉬어간들 어떠하리, 매수기반이 탄탄하다면",1
증시요약(4) - 특징 종목(코스피),1
신용비율 상위 종목,1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
"부광약품 자회사 콘테라파마, 2021년 목표로 코스닥 상장 잰걸음",1
전일대비 거래량 급증 종목(코스닥),1
"휴켐스, 질산 6공장 투자 이익 ‘레벨 업’…목표가↑-대신",1
‘대장주 부활’ 제약·바이오 반등,1
"코스메카코리아, 국내외 화장품 수주 `주춤`…목표가↓-하나",1
장마감 후 주요 종목 공시,1
1억원 이상 매도체결 상위 20 종목(코스닥),1
[1015 마감체크] 실적 시즌을 앞두고,1
오후장★섹터동향,1
18일 장 마감 후 주요 종목 뉴스,1
코스피200 내 삼성전자 시총비중 30% 첫 돌파…'30%캡' 룰 적용되나,1
[특징주]文대통령 건설투자 언급에 시멘트·아스콘株 ‘강세’,1
[코스닥 마감]중국 경제성장률 둔화에 하락…640선 사수,1
[1018 마감체크] 중국발 재채기에 상처 받은 국내증시,1
증권플러스 X NH투자증권 럭키박스 이벤트!,1
[코스피 마감]中 3분기 GDP 저조에…2060선까지 '미끌',1
[뉴욕증시] 브렉시트 합의-실적 호조에 상승 화답,1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
[e공시 눈에 띄네]코스피-17일,1
오후장 특징주★(코스닥),1
"[특징주] 제약·바이오주, 금융당국의 투자주의보 발령에 약세",1
장중 주요 종목 공시,1
52주 신고가 종목,1
"코스피, 中 3분기 GDP 저조에 하락 반전…외국인 '팔자'",1
증시요약(5) - 특징 종목(코스닥),1
증시요약(2) - 코스닥 마감시황,1
"다음주 코스피 방향성없이 헤멜 듯…NH證 ""2040~2100선""",1
오전장 특징주★(코스닥),1
"[특징주] 국일제지, 자회사 그래핀 양산 설비 계약에 이틀째 강세",1
[e공시 눈에 띄네]코스닥-17일,1
[1018 개장체크] 고지를 넘어가기에 체력이 부족,1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
"코스피, 외인·기관 팔자에 2060선으로 '후퇴'",1
[코스닥 공시] 피델릭스,1
[유럽증시] 브렉시트 합의에도 의회 비준 난항 예상에 하락,1
증시요약(7) - 기술적 분석 특징주 A(코스피),1
오후장★섹터동향,1
"코스닥, 브렉시트 초안 합의 훈풍에 강보합 출발",1
[굿모닝 증시]브렉시트 우려 완화…남은 것은 '영국의회',1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
"코스닥, 美 산업생산 부진 여파에 하락 전환",1
오전장 기술적 분석 특징주 B(코스피),1
증시요약(4) - 특징 종목(코스피),1
신용비율 상위 종목,1
증시요약(3) - 특징 섹터,1
"[클릭 e종목]""파라다이스, 방문객 증가·이익 성장""",1
오후장 기술적 분석 특징주 B(코스닥),1
코스닥 하락률 상위 50종목,1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
[특징주] 올 가을 첫 수도권 미세먼지 예비저감조치 발령…관련株 강세,1
[실전재테크]위험·안전자산 알아서 맞춰주는 '재테크 밸런스',1
[코스닥 마감]노딜 브렉시트 우려 덜며 상승 마감…650선 코앞,1
[1021 마감체크] 잔존하는 불확실성,1
갤럭시 지문인식 논란에도 관련株 웃는 이유는?,1
유통株 희비… 마트 ‘지고’ 편의점 ‘뜨고’,1
오전장 특징주★(코스닥),1
52주 신고가 종목,1
오전장 기술적 분석 특징주 B(코스닥),1
오전장★섹터동향,1
증시요약(3) - 특징 섹터,1
오후장★섹터동향,1
[여의도 Talk] 외국계 증권사 매도 보고서는 ‘데스노트’?,1
오전장 기술적 분석 특징주 A(코스닥),1
"대어급 부재·시장 부진에 IPO, 작년보다 확 줄었다",1
증권플러스 X NH투자증권 럭키박스 이벤트!,1
"[특징주] 디오스텍 ""삼성전자서 렌즈 설계 특허기술 이전받아""…강세",1
"[신규상장] '악마 다이어트' 팜스빌, 22일 코스닥 입성",1
장마감 후 주요 종목 공시,1
"""동진쎄미켐·APS홀딩스, 반도체용 포토레지스트·OLED용 FMM 수혜주""-SK증권",1
"[굿모닝 증시]英브렉시트 합의안 승인 보류…""노딜 가능성은 낮아""",1
코스피 하락률 상위 50종목,1
"국민연금 의결권 `반대` 사전공시, 주가 하락과 정비례 왜?",1
코스닥 하락률 상위 50종목,1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
투자주체별 매매동향 / 프로그램 매매동향,1
전일대비 거래량 급증 종목(코스피),1
증시요약(2) - 코스닥 마감시황,1
많이 올랐나? 주춤하는 자동차株,1
"이엔케이컨소시엄, 이에스에이 주식 전량 처분",1
증시요약(5) - 특징 종목(코스닥),1
코스닥 상승률 상위 50종목,1
[특징주]수도권 고농도미세먼지 예비저감 조치 시행에 관련주 '강세',1
신용비율 상위 종목,1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
오후장 기술적 분석 특징주 B(코스닥),1
5거래일 기준 누적하락률 상위 종목(코스피),1
오전장 기술적 분석 특징주 A(코스피),1
코스닥 하락률 상위 50종목,1
오후장 기술적 분석 특징주 A(코스피),1
증시 집어삼킨 바이오株…시총 순위 지각변동,1
"""삼성전자의 시총비중 상한제 적용?.. 과도한 우려는 지양해야"" 케이프투자증권",1
현대·기아차株 던지는 외국인… 개미들만 샀다,1
"아모텍, 5G 수혜 실적 개선 가시화…목표가↑-IBK",1
[굿모닝 증시]“금리인하로 이자 부담 줄며 소프트한 소비 증가할 것”,1
"[특징주] 김정은 ""금강산 남측 시설 들어내라""…대북株 동반 하락",1
"[특징주]대북 관련주, 김정은 위원장 南시설 철거 발언에 하락",1
증시요약(5) - 특징 종목(코스닥),1
(상)'당신의 여자친구가 페미니스트라면?',1
증시 기웃거리는 대기자금 170兆,1
바이오株 주가 급등에 제약株도 날아오를까,1
"""IT하드웨어, 5G·폴더블 발판 내년 업황개선""",1
"보통주보다 싼 우선주, 연말 배당투자 '찜'",1
삼성전자 주가 액면분할 이후 최고가… 코스피200 시총 비중 30% 돌파,1
[특징주]금강산 시설 철거 언급에 경협株 ‘주르륵’,1
[뉴욕증시] 맥도날드 실적 부진-고점 부담에 하락,1
“금강산 남측 시설 들어내라”…경협株 ‘주르륵’,1
[특징주]알츠하이머 치료제 기대 부각…메디프론·젬백스↑,1
[e공시 눈에 띄네]코스닥-22일,1
장마감 후 주요 종목 공시,1
"[테마진단] 악플, 한국서 유독 심한 까닭",1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
[증시일정] 상신전자 무상증자·녹원씨엔아이 주주총회 등,1
"코스피, 기관 '팔자'에 소폭 내리며 2080선 마감… 코스닥 강보합",1
증시요약(3) - 특징 섹터,1
증권플러스 X NH투자증권 럭키박스 이벤트!,1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
오전장 특징주★(코스닥),1
5거래일 기준 누적하락률 상위 종목(코스닥),1
[e공시 눈에 띄네]코스피-22일,1
오전장 기술적 분석 특징주 A(코스피),1
[1023 마감체크] 바이오가 오른다? 바이오만 보인다!,1
증시요약(7) - 기술적 분석 특징주 A(코스피),1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
오후장 기술적 분석 특징주 A(코스닥),1
신용비율 상위 종목,1
"코스피, 장 초반 약보합 보이며 2080선… 코스닥 650선 유지",1
"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
"셀트리온헬스케어 550만株 블록딜…원에쿼티, 3000억원 현금화",1
5거래일 기준 누적하락률 상위 종목(코스피),1
"[특징주]인트로메딕, 세계최고 수준 캡슐내시경 상용화 코 앞…1조 시장 공략",1
"[특징주]네이처셀, 알츠하이머 줄기세포 치료제 임상결과 FDA 보고 기대",1
삼성전자 붙잡고…늪에서 탈출하는 삼성그룹주 펀드,1
"'꿈의 기술' 양자암호株, 무한 가능성…바이오 바톤 이어받나",1
[공매도 논란 재점화]바이오株 롤러코스터 주범…개미 불만 고조,1
[마감] 코스피 외국인 러브콜에 상승…바이오주 약세에 코스닥은 하락,1
오전장 특징주★(코스닥),1
[Bio톡스] 셀트리온헬스케어 블록딜 직격탄…바이오주 무더기 '하락',1
[코스닥 마감]바이오株 따라 오르내려…결국 약보합,1
[1024 마감체크] 성장 둔화 속 실적주 찾기,1
"코스피, 실망스러운 GDP에 장중 하락 전환",1
"[특징주]에이치엘비, FDA와 Pre NDA 진행 소식에 강세…시총 8조원 돌파 '눈앞'",1
'법원이 상장폐지 기관이냐'…상폐 효력정지 가처분 또 인용,1
"[특징주]두산퓨얼셀, 한·미 수소 협력강화…연료전지시장 50배 육성",1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
"돌아온 바이오株…""코스닥 시총 순위 지각변동""",1
52주 신고가 종목,1
[e슬기로운 투자생활]치매 잡는 바이오젠?…월街는 '찜찜',1
[뉴욕증시] 어닝시즌 개별 종목 장세 속 상승 저력,1
코스피 하락률 상위 50종목,1
증권플러스 X NH투자증권 럭키박스 이벤트!,1
52주 신고가 종목,1
증시요약(3) - 특징 섹터,1
오후장 기술적 분석 특징주 B(코스닥),1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
"코스피, 2080대 안착",1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
"MSCI, 신라젠 빼고 케이엠더블유 넣을듯",1
"[굿모닝 증시]美·유럽 혼조세…""유럽 노이즈 큰걱정 말라""",1
오전장★섹터동향,1
낮아지는 금리에 떨어지는 은행株 목표주가,1
코스피 하락률 상위 50종목,1
